Player Name - Slate Type,Contest IDs,Player ID,Draftable ID,Player Name,First Name,Last Name,Salary,Position,Team,Game,Game Start Time,Player Image,Tournament,Slate Type,Game Type,Date,Role,Contest Names,Contest IDs (Full),Slate Header
Cole Bergeron - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1649154,43973430,Cole Bergeron,Cole,Bergeron,4500,QB,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Ben Guthrie - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1460644,43973432,Ben Guthrie,Ben,Guthrie,4500,QB,GT,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7633.png,COL @ GT,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Billy Johnson - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1463648,43973434,Billy Johnson,Billy,Johnson,4500,QB,WAKE,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7686.png,AKR @ WAKE,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Gannon Jones - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1649481,43973436,Gannon Jones,Gannon,Jones,4500,QB,WAKE,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7686.png,AKR @ WAKE,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Grant Lawless - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1649482,43973438,Grant Lawless,Grant,Lawless,4500,QB,WAKE,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7686.png,AKR @ WAKE,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Sean Ashenfelder - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1583884,43973440,Sean Ashenfelder,Sean,Ashenfelder,4500,QB,RU,UMASS @ RU,09/03/2026 06:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7721.png,UMASS @ RU,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Rocco Rainone - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1523700,43973442,Rocco Rainone,Rocco,Rainone,4500,QB,RU,UMASS @ RU,09/03/2026 06:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7721.png,UMASS @ RU,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Xavier Stearn - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1651154,43973444,Xavier Stearn,Xavier,Stearn,4500,QB,RU,UMASS @ RU,09/03/2026 06:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7721.png,UMASS @ RU,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Kaneal Sweetwyne - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1647254,43973446,Kaneal Sweetwyne,Kaneal,Sweetwyne,4500,QB,COL,COL @ GT,09/03/2026 08:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7762.png,COL @ GT,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Michael Clayton II - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1647637,43973448,Michael Clayton II,Michael,Clayton II,4500,QB,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Dane Eisenmenger - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1654848,43973450,Dane Eisenmenger,Dane,Eisenmenger,4500,QB,IL,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7823.png,UAB @ IL,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Johnny Brookhart - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1462828,43973452,Johnny Brookhart,Johnny,Brookhart,4500,QB,AKR,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7976.png,AKR @ WAKE,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Cibastian Broughton - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1585019,43973454,Cibastian Broughton,Cibastian,Broughton,4500,QB,AKR,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7976.png,AKR @ WAKE,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Semaj Beals - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1650414,43973456,Semaj Beals,Semaj,Beals,4500,QB,AKR,AKR @ WAKE,09/03/2026 07:00 PM,https://dkn.gs/sports/images/cfb/teams/50/7976.png,AKR @ WAKE,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Will Perry - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1512792,43973458,Will Perry,Will,Perry,4500,QB,UMASS,UMASS @ RU,09/03/2026 06:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9202.png,UMASS @ RU,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Ty McCutcheon - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1520070,43973460,Ty McCutcheon,Ty,McCutcheon,4500,QB,UMASS,UMASS @ RU,09/03/2026 06:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9202.png,UMASS @ RU,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Logan Inagawa - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1603971,43973462,Logan Inagawa,Logan,Inagawa,4500,QB,UMASS,UMASS @ RU,09/03/2026 06:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9202.png,UMASS @ RU,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Adrian Posse - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1509326,43973464,Adrian Posse,Adrian,Posse,4500,QB,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Cam Jennings - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1515375,43973466,Cam Jennings,Cam,Jennings,4500,QB,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
Kaleb Brown - Thursday,194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,1398663,43973696,Kaleb Brown,Kaleb,Brown,4500,WR,UAB,UAB @ IL,09/03/2026 09:00 PM,https://dkn.gs/sports/images/cfb/teams/50/9227.png,UAB @ IL,Thursday,CFB,9/3,Standard,"CFB $120K Thursday Kickoff [$30K to 1st];CFB $81K Flea Flicker [$20K to 1st];CFB $25K End Around [$5K to 1st];CFB $19.9K Barn Burner [2 Entry Max];CFB $15.1K Marching Band [$3K to 1st];CFB $10K Fourth Down Conversion [20 Entry Max];CFB $8K Coffin Corner [Single Entry, $2K to 1st];CFB $10K First Down;CFB $7.5K Red Zone [3 Entry Max];CFB $7.5K mini-MAX [150 Entry Max]",194610691;194610532;194610591;194610536;194610531;194610523;194610533;194610521;194610530;194610535;194610524;194610526;194610518;194610529;194610527;194620622;194620592;194610519;194610516;194610520,"9/3 6:00PM (Thu-Thu), 4 Games"
